U_imp,Frequency,Amplitude
4.136842105263158,1.9666666666666668,3.597983869276825
4.136842105263158,2.0650000000000004,2.571115519717376
4.136842105263158,2.1633333333333336,10.878495069043819
4.136842105263158,2.2616666666666667,2.6932240105489518
4.136842105263158,2.3600000000000003,1.8041192238064465
4.136842105263158,2.4583333333333335,1.4664040759254953
4.136842105263158,2.556666666666667,1.293358489740713
4.136842105263158,2.6550000000000002,1.1936666461050947
4.136842105263158,2.7533333333333334,1.1350438091597952
4.136842105263158,2.851666666666667,1.1037843214434586
4.447368421052632,0.0,0.6068982699834542
4.447368421052632,0.09833333333333334,0.7329693796386687
4.447368421052632,0.19666666666666668,1.206697877647505
4.447368421052632,0.29500000000000004,3.0339139306997174
4.447368421052632,0.39333333333333337,10.397364473785974
4.447368421052632,0.4916666666666667,2.12556034365855
4.447368421052632,0.5900000000000001,1.2282174272370279
4.447368421052632,0.6883333333333334,0.8759738498082553
4.447368421052632,0.7866666666666667,0.6844142678547086
4.447368421052632,0.8850000000000001,0.5637459730617879
4.447368421052632,0.9833333333333334,0.48431843893860105
4.447368421052632,1.0816666666666668,0.4389866245621589
4.447368421052632,1.1800000000000002,0.43865201490737415
4.447368421052632,1.2783333333333335,0.5245733512701714
4.447368421052632,1.3766666666666667,0.8333826702841867
4.447368421052632,1.475,2.509090607127323
4.447368421052632,1.5733333333333335,2.1314035436443683
4.447368421052632,1.6716666666666669,0.37173225659890924
4.447368421052632,1.7700000000000002,4.057543812696982
4.447368421052632,1.8683333333333334,1.3178163711263362
4.447368421052632,1.9666666666666668,0.9533082919243966
4.447368421052632,2.0650000000000004,0.8121304506571464
4.447368421052632,2.1633333333333336,0.7832025205728401
4.447368421052632,2.2616666666666667,11.757506884428985
4.447368421052632,2.3600000000000003,0.4340969417766193
4.447368421052632,2.4583333333333335,0.462949631047096
4.447368421052632,2.556666666666667,0.46121781162213044
4.447368421052632,2.6550000000000002,0.4554274682797549
4.447368421052632,2.7533333333333334,0.4502730732112743
4.447368421052632,2.851666666666667,0.4469600219706226
4.757894736842105,0.0,0.5850133383275415
4.757894736842105,0.09833333333333334,0.5908537792061923
4.757894736842105,0.19666666666666668,0.6128738756097238
4.757894736842105,0.29500000000000004,0.6834279287433042
4.757894736842105,0.39333333333333337,11.802878797512687
4.757894736842105,0.4916666666666667,0.4340307410419078
4.757894736842105,0.5900000000000001,0.5190470218476863
4.757894736842105,0.6883333333333334,0.5644071255451726
4.757894736842105,0.7866666666666667,0.6057363746338231
4.757894736842105,0.8850000000000001,0.6523620256392247
4.757894736842105,0.9833333333333334,0.7108653631939809
4.757894736842105,1.0816666666666668,0.7901913439027901
4.757894736842105,1.1800000000000002,0.907416039042228
4.757894736842105,1.2783333333333335,1.104412235922982
4.757894736842105,1.3766666666666667,1.5272051039681935
4.757894736842105,1.475,3.4357531661591167
4.757894736842105,1.5733333333333335,2.816391005015232
4.757894736842105,1.6716666666666669,1.2314166920377032
4.757894736842105,1.7700000000000002,0.4411759880810817
4.757894736842105,1.8683333333333334,0.3927882154470742
4.757894736842105,1.9666666666666668,0.5528988649027211
4.757894736842105,2.0650000000000004,0.7991647644125505
4.757894736842105,2.1633333333333336,1.2074758665975023
4.757894736842105,2.2616666666666667,2.1779292962858876
4.757894736842105,2.3600000000000003,10.04966828752192
4.757894736842105,2.4583333333333335,3.5312306220061123
4.757894736842105,2.556666666666667,1.3818326244692019
4.757894736842105,2.6550000000000002,0.7867934476921171
4.757894736842105,2.7533333333333334,0.5016747403879356
4.757894736842105,2.851666666666667,0.34582920059817407
5.068421052631579,0.0,1.5124606338284492
5.068421052631579,0.09833333333333334,1.5826422031686247
5.068421052631579,0.19666666666666668,1.8537345049716336
5.068421052631579,0.29500000000000004,2.7066420280447017
5.068421052631579,0.39333333333333337,10.568674348318917
5.068421052631579,0.4916666666666667,3.101867431725258
